job_id,user,job_name,tags,status,duration,submitted,sequence_id,cpu,ram,gpu
job_0392,lreid,Model Evaluation,"ml,evaluation,image,encryption,testing",failed,60,2024-03-16,seq_102,2,16,2
job_0576,nicoleortiz,Data Preprocessing,"testing,data,preprocessing",completed,60,2024-03-16,seq_149,16,8,0
job_0919,ian60,Log Analysis,"logs,indexing,compression,monitoring",completed,60,2024-03-16,seq_097,2,16,4
job_0382,hannahfoster,ETL Job,"etl,forecasting,data pipeline",completed,30,2024-03-16,seq_058,2,64,0
job_0482,clong,Security Scan,"security,benchmarking,scan,indexing",completed,60,2024-03-16,seq_191,2,32,0
job_0646,joshualuna,ML Model Training,"ml,training,encryption,gpu",completed,180,2024-03-16,seq_195,8,64,1
job_0305,lreid,Web Scraping,"llm,scraping,automation",pending,60,2024-03-16,seq_132,4,8,1
job_0513,morganlinda,Report Generation,"benchmarking,image,report,visualization",completed,120,2024-03-16,seq_058,4,32,2
job_0404,jrusso,Data Preprocessing,"testing,data,compression,preprocessing",completed,240,2024-03-16,seq_105,4,64,1
job_0459,gmitchell,Data Preprocessing,"data,llm,preprocessing",completed,60,2024-03-16,seq_177,8,32,1
job_0057,gmitchell,Database Backup,"backup,geospatial,llm,pipeline,database",completed,180,2024-03-16,seq_064,8,8,2
job_0670,lreid,ML Model Training,"ml,training,geospatial,cloud,gpu",completed,120,2024-03-16,seq_135,8,64,1
job_0762,gmitchell,Log Analysis,"image,logs,geospatial,monitoring",completed,60,2024-03-16,seq_002,2,8,4
job_0017,cbell,Report Generation,"report,compression,deployment,streaming,visualization",pending,30,2024-03-16,seq_063,2,32,4
job_0549,cbell,ML Model Training,"ml,training,compression,api,pipeline,gpu",completed,60,2024-03-16,seq_095,8,8,2
job_0571,burkeraymond,ML Model Training,"ml,training,image,encryption,gpu",completed,120,2024-03-16,seq_022,16,64,2
job_0249,joshualuna,Security Scan,"security,pipeline,scan,llm",completed,180,2024-03-16,seq_148,4,8,4
job_0720,gmitchell,Database Backup,"pipeline,backup,database",completed,120,2024-03-16,seq_154,8,64,1
job_0730,parsonsmackenzie,Data Preprocessing,"encryption,data,compression,preprocessing",failed,180,2024-03-16,seq_174,16,64,2
job_0555,cameronstephen,Security Scan,"testing,security,scan",completed,60,2024-03-16,seq_057,8,16,2
job_0171,owilliams,Database Backup,"backup,cloud,database,api",completed,180,2024-03-16,seq_097,2,16,0
job_0682,jrusso,Data Preprocessing,"streaming,data,preprocessing",completed,60,2024-03-16,seq_149,4,8,1
job_0170,parsonsmackenzie,Report Generation,"report,encryption,deployment,benchmarking,visualization",completed,240,2024-03-16,seq_072,4,16,0
job_0659,joshualuna,Video Rendering,"rendering,gpu,cloud,video",completed,180,2024-03-16,seq_163,8,16,4
job_0724,gateschristopher,Report Generation,"report,compression,deployment,testing,visualization",completed,120,2024-03-16,seq_096,8,64,2
job_0788,parsonsmackenzie,ETL Job,"etl,pipeline,data pipeline,nlp",completed,240,2024-03-16,seq_136,8,16,2
job_0784,ian60,Video Rendering,"rendering,encryption,gpu,video",completed,120,2024-03-16,seq_052,2,16,1
job_0986,morganlinda,Data Preprocessing,"forecasting,data,preprocessing",completed,60,2024-03-16,seq_140,2,32,1
job_0246,gateschristopher,Video Rendering,"video,rendering,cloud,indexing,gpu",completed,60,2024-03-16,seq_159,4,32,2
job_0706,owilliams,Security Scan,"security,image,scan,api",completed,240,2024-03-16,seq_024,2,8,4
job_0040,cory15,ETL Job,"etl,data pipeline,benchmarking,testing,nlp",running,30,2024-03-16,seq_135,4,16,1
job_0448,parsonsmackenzie,Video Rendering,"video,rendering,benchmarking,cloud,indexing,gpu",completed,240,2024-03-16,seq_127,16,32,4
job_0697,michaelpatterson,Report Generation,"report,compression,visualization",completed,240,2024-03-16,seq_003,8,32,2
job_0220,morganlinda,Video Rendering,"video,rendering,benchmarking,api,gpu",completed,30,2024-03-16,seq_197,4,16,1
job_0930,joshualuna,Video Rendering,"video,rendering,geospatial,pipeline,gpu",running,60,2024-03-16,seq_057,4,32,3
job_0739,owilliams,ETL Job,"etl,deployment,data pipeline,testing",completed,240,2024-03-16,seq_150,16,8,2
job_0810,nicoleortiz,Video Rendering,"rendering,image,gpu,video",completed,30,2024-03-16,seq_196,8,32,2
job_0425,cameronstephen,ML Model Training,"ml,training,image,deployment,indexing,gpu",completed,30,2024-03-16,seq_142,16,32,2
job_0702,gmitchell,Report Generation,"image,report,visualization",running,60,2024-03-16,seq_189,16,16,1
job_0844,christopher96,ETL Job,"etl,geospatial,data pipeline,api",failed,240,2024-03-16,seq_035,8,64,4
job_0127,cory15,Data Preprocessing,"data,preprocessing,encryption,benchmarking,cloud",failed,30,2024-03-16,seq_029,2,64,4
job_0481,gateschristopher,ML Model Training,"ml,training,gpu,nlp",completed,30,2024-03-16,seq_006,16,16,4
job_0592,michaelpatterson,Report Generation,"report,encryption,streaming,testing,visualization",failed,30,2024-03-16,seq_196,2,8,1
job_0987,hannahfoster,ML Model Training,"ml,training,geospatial,nlp,gpu",completed,180,2024-03-16,seq_042,16,16,1
job_0691,gmitchell,Model Evaluation,"ml,evaluation,llm,cloud",completed,30,2024-03-16,seq_084,16,32,0
job_0229,lreid,ETL Job,"etl,data pipeline,api",completed,240,2024-03-16,seq_076,2,64,2
job_0206,parsonsmackenzie,ML Model Training,"ml,training,benchmarking,gpu",completed,30,2024-03-16,seq_097,8,8,4
job_0846,cory15,Web Scraping,"forecasting,pipeline,scraping,automation",failed,180,2024-03-16,seq_123,2,16,1
job_0423,morganlinda,Data Preprocessing,"data,compression,preprocessing,benchmarking,api",completed,120,2024-03-16,seq_183,4,8,1
job_0428,wongkenneth,Video Rendering,"compression,video,forecasting,rendering,gpu",completed,240,2024-03-16,seq_124,4,16,2
job_0361,jrusso,Video Rendering,"video,rendering,testing,indexing,gpu",completed,240,2024-03-16,seq_140,16,32,1
job_0359,parsonsmackenzie,Web Scraping,"deployment,streaming,scraping,automation",completed,180,2024-03-16,seq_163,4,8,0
job_0277,hannahfoster,Report Generation,"forecasting,pipeline,report,visualization",pending,180,2024-03-16,seq_111,16,8,4
job_0527,hannahfoster,Video Rendering,"compression,video,rendering,geospatial,gpu",completed,30,2024-03-16,seq_098,16,32,1
job_0091,clong,Video Rendering,"video,rendering,llm,cloud,nlp,gpu",failed,120,2024-03-16,seq_079,4,16,2
job_0297,joshualuna,Log Analysis,"logs,geospatial,llm,monitoring",completed,30,2024-03-16,seq_173,16,8,4
job_0309,nicoleortiz,Report Generation,"compression,report,llm,visualization",completed,120,2024-03-16,seq_014,4,8,4
job_0032,morganlinda,Security Scan,"image,scan,api,security,indexing",running,240,2024-03-16,seq_028,4,64,4
job_0608,burkeraymond,Web Scraping,"compression,automation,benchmarking,pipeline,scraping",completed,120,2024-03-16,seq_170,2,32,0
job_0408,gateschristopher,Model Evaluation,"ml,evaluation,nlp",completed,30,2024-03-16,seq_016,8,32,1
job_0437,nicoleortiz,Data Preprocessing,"data,llm,preprocessing",completed,180,2024-03-16,seq_019,8,8,2
job_0651,danieljones,Model Evaluation,"ml,forecasting,evaluation,benchmarking",completed,30,2024-03-16,seq_131,16,16,2
job_0604,nicoleortiz,Security Scan,"security,scan,indexing",completed,120,2024-03-16,seq_011,2,16,4
job_0072,hannahfoster,Report Generation,"image,report,compression,visualization",completed,180,2024-03-16,seq_062,8,64,2
job_0616,christopher96,Log Analysis,"logs,monitoring,deployment,pipeline,indexing",completed,30,2024-03-16,seq_094,2,8,2
job_0196,michaelpatterson,Log Analysis,"logs,monitoring,compression,benchmarking,api",running,30,2024-03-16,seq_197,4,8,1
job_0675,morganlinda,Data Preprocessing,"pipeline,benchmarking,data,preprocessing",completed,60,2024-03-16,seq_027,2,32,2
job_0253,danieljones,Model Evaluation,"ml,evaluation,compression",running,120,2024-03-16,seq_096,8,64,1
job_0142,hannahfoster,Data Preprocessing,"testing,data,cloud,preprocessing",pending,60,2024-03-16,seq_113,16,8,4
job_0567,cameronstephen,ETL Job,"etl,indexing,data pipeline",running,240,2024-03-16,seq_015,2,32,0
job_0407,gmitchell,ML Model Training,"ml,training,compression,nlp,gpu",failed,180,2024-03-16,seq_089,16,32,1
job_0321,joshualuna,Log Analysis,"nlp,logs,llm,monitoring",completed,120,2024-03-16,seq_108,8,8,1
job_0689,cbell,Log Analysis,"logs,llm,indexing,monitoring",completed,120,2024-03-16,seq_093,8,8,1
job_0836,cory15,ETL Job,"etl,forecasting,encryption,data pipeline,testing",completed,60,2024-03-16,seq_127,16,8,0
job_0451,burkeraymond,ML Model Training,"ml,training,geospatial,gpu",running,240,2024-03-16,seq_144,2,16,4
job_0669,cbell,ETL Job,"etl,data pipeline,api",failed,60,2024-03-16,seq_062,4,64,4
job_0515,ian60,Video Rendering,"compression,video,rendering,image,llm,gpu",completed,240,2024-03-16,seq_094,4,16,1
job_0349,wongkenneth,Security Scan,"geospatial,deployment,streaming,scan,security",failed,240,2024-03-16,seq_152,2,8,1
job_0526,christopher96,Web Scraping,"pipeline,scraping,automation",completed,120,2024-03-16,seq_021,2,32,0
job_0494,morganlinda,Model Evaluation,"ml,evaluation,image,llm,nlp",completed,120,2024-03-16,seq_168,4,8,2
job_0598,clong,Video Rendering,"rendering,indexing,gpu,video",completed,30,2024-03-16,seq_172,16,32,4
job_0145,cameronstephen,ML Model Training,"ml,training,forecasting,streaming,indexing,gpu",completed,180,2024-03-16,seq_066,2,32,1
job_0139,christopher96,Database Backup,"pipeline,backup,compression,database",failed,120,2024-03-16,seq_198,8,64,2
job_0344,owilliams,Database Backup,"nlp,forecasting,backup,database",completed,120,2024-03-16,seq_190,4,32,1
job_0282,burkeraymond,Video Rendering,"deployment,rendering,gpu,video",completed,120,2024-03-16,seq_111,8,32,4
job_0949,christopher96,ETL Job,"etl,testing,data pipeline",running,30,2024-03-16,seq_061,16,64,4
job_0556,nicoleortiz,Database Backup,"backup,deployment,testing,llm,database",completed,30,2024-03-16,seq_061,4,8,0
job_0899,owilliams,ML Model Training,"ml,training,gpu,api",completed,120,2024-03-16,seq_164,16,16,4
job_0487,hannahfoster,Log Analysis,"logs,monitoring,deployment,cloud,nlp",completed,180,2024-03-16,seq_003,4,16,2
job_0468,joshualuna,Data Preprocessing,"forecasting,indexing,data,preprocessing",completed,60,2024-03-16,seq_134,16,32,4
job_0438,lreid,Log Analysis,"pipeline,logs,geospatial,monitoring",completed,180,2024-03-16,seq_185,16,8,0
job_0851,christopher96,ML Model Training,"ml,training,forecasting,testing,gpu",failed,120,2024-03-16,seq_105,8,8,4
job_0948,clong,Video Rendering,"rendering,gpu,cloud,video",completed,180,2024-03-16,seq_029,4,8,3
job_0304,joshualuna,Video Rendering,"video,rendering,deployment,testing,gpu",running,60,2024-03-16,seq_073,4,16,2
job_0063,nicoleortiz,Database Backup,"backup,image,api,pipeline,database",running,30,2024-03-16,seq_091,4,64,4
job_0902,hannahfoster,Database Backup,"backup,forecasting,geospatial,deployment,database",completed,60,2024-03-16,seq_069,8,8,0
job_0439,nicoleortiz,ML Model Training,"ml,training,image,benchmarking,gpu",completed,30,2024-03-16,seq_153,2,8,4
job_0662,christopher96,ML Model Training,"ml,training,image,testing,pipeline,gpu",completed,240,2024-03-16,seq_156,16,8,2
job_0685,gmitchell,Video Rendering,"video,rendering,encryption,api,gpu",completed,30,2024-03-16,seq_120,8,64,1
job_0731,parsonsmackenzie,Video Rendering,"video,rendering,llm,nlp,indexing,gpu",failed,180,2024-03-16,seq_006,8,32,2
job_0770,wongkenneth,Database Backup,"encryption,backup,database",running,120,2024-03-16,seq_005,4,8,1
job_0265,michaelpatterson,Security Scan,"security,scan,geospatial",completed,180,2024-03-16,seq_136,2,8,4
job_0084,christopher96,ML Model Training,"ml,training,forecasting,api,gpu,cloud",completed,60,2024-03-16,seq_141,2,16,1
job_0311,nicoleortiz,Log Analysis,"image,logs,benchmarking,monitoring",completed,30,2024-03-16,seq_118,16,8,2
job_0587,cory15,Report Generation,"testing,report,llm,visualization",failed,180,2024-03-16,seq_048,4,32,4
job_0380,nicoleortiz,ETL Job,"etl,encryption,data pipeline,llm,pipeline",completed,30,2024-03-16,seq_080,2,16,2
job_0472,parsonsmackenzie,Web Scraping,"scraping,automation,api",completed,180,2024-03-16,seq_145,4,64,2
job_0037,parsonsmackenzie,Log Analysis,"testing,forecasting,logs,monitoring",completed,180,2024-03-16,seq_052,8,16,1
job_0868,lreid,Data Preprocessing,"forecasting,data,preprocessing",completed,240,2024-03-16,seq_131,8,64,1
job_0653,gateschristopher,ETL Job,"etl,image,indexing,data pipeline",completed,180,2024-03-16,seq_130,16,16,2
job_0322,morganlinda,ML Model Training,"ml,training,image,gpu",completed,240,2024-03-16,seq_060,8,64,2
job_0015,jrusso,Report Generation,"deployment,report,visualization",failed,240,2024-03-16,seq_188,4,16,2
job_0417,jrusso,Video Rendering,"video,rendering,geospatial,benchmarking,api,gpu",running,30,2024-03-16,seq_131,16,64,2
job_0773,cameronstephen,ML Model Training,"ml,training,gpu,nlp",running,30,2024-03-16,seq_039,2,8,2
job_0775,cbell,Video Rendering,"video,rendering,geospatial,deployment,gpu",completed,30,2024-03-16,seq_172,16,32,1
job_0259,clong,Security Scan,"security,scan,geospatial,indexing",failed,240,2024-03-16,seq_093,4,64,1
job_0981,ian60,Data Preprocessing,"streaming,data,preprocessing",failed,180,2024-03-16,seq_028,2,16,4
job_0729,joshualuna,Database Backup,"pipeline,backup,database",completed,30,2024-03-16,seq_052,16,32,4
job_0626,joshualuna,Report Generation,"pipeline,report,visualization",running,60,2024-03-16,seq_112,8,16,4
job_0511,lreid,Log Analysis,"benchmarking,logs,monitoring",completed,240,2024-03-16,seq_029,8,8,2
job_0849,cbell,Log Analysis,"testing,logs,monitoring",failed,120,2024-03-16,seq_162,16,32,2
job_0758,danieljones,Database Backup,"backup,llm,database",completed,60,2024-03-16,seq_096,4,32,0
job_0147,hannahfoster,Report Generation,"report,compression,geospatial,deployment,visualization",running,60,2024-03-16,seq_010,2,8,2
job_0369,nicoleortiz,Model Evaluation,"ml,evaluation,streaming,testing,nlp",completed,240,2024-03-16,seq_092,4,16,4
job_0805,burkeraymond,ML Model Training,"ml,training,benchmarking,nlp,gpu",completed,120,2024-03-16,seq_117,4,16,1
job_0908,gateschristopher,ETL Job,"etl,data pipeline,nlp",completed,30,2024-03-16,seq_046,8,32,0
job_0995,jrusso,Log Analysis,"encryption,logs,nlp,monitoring",completed,120,2024-03-16,seq_058,16,8,1
job_0676,gateschristopher,Database Backup,"backup,encryption,geospatial,nlp,database",completed,240,2024-03-16,seq_198,2,16,0
job_0270,cory15,Data Preprocessing,"compression,data,api,preprocessing",pending,60,2024-03-16,seq_021,8,16,4
job_0649,gmitchell,Log Analysis,"benchmarking,logs,monitoring",failed,240,2024-03-16,seq_107,2,16,1
job_0427,wongkenneth,Web Scraping,"automation,geospatial,llm,cloud,scraping",running,60,2024-03-16,seq_191,16,64,2
job_0306,gateschristopher,Model Evaluation,"ml,evaluation,indexing",completed,180,2024-03-16,seq_114,4,32,4
job_0202,joshualuna,Web Scraping,"automation,deployment,pipeline,indexing,scraping",running,60,2024-03-16,seq_197,2,16,0
job_0573,michaelpatterson,Data Preprocessing,"data,preprocessing,streaming,api,pipeline",completed,60,2024-03-16,seq_185,2,16,1
job_0489,michaelpatterson,Security Scan,"security,scan,streaming",failed,120,2024-03-16,seq_077,4,64,4
job_0477,danieljones,Web Scraping,"automation,encryption,benchmarking,pipeline,scraping",running,180,2024-03-16,seq_072,2,32,0
job_0055,burkeraymond,Model Evaluation,"ml,evaluation,indexing",failed,240,2024-03-16,seq_085,4,8,4
job_0276,owilliams,Security Scan,"security,scan,api",completed,240,2024-03-16,seq_157,2,8,0
job_0951,cameronstephen,Data Preprocessing,"data,llm,preprocessing",completed,30,2024-03-16,seq_096,8,16,1
job_0462,clong,Video Rendering,"video,rendering,geospatial,deployment,gpu",completed,180,2024-03-16,seq_194,8,16,1
job_0642,gateschristopher,Video Rendering,"rendering,pipeline,gpu,video",completed,30,2024-03-16,seq_121,16,8,4
job_0028,danieljones,Report Generation,"streaming,image,report,visualization",completed,60,2024-03-16,seq_073,8,64,4
job_0237,lreid,ML Model Training,"ml,training,forecasting,testing,gpu",completed,60,2024-03-16,seq_056,2,32,1
job_0009,gmitchell,Log Analysis,"logs,indexing,monitoring",completed,180,2024-03-16,seq_055,16,16,2
job_0293,joshualuna,ML Model Training,"ml,training,testing,llm,indexing,gpu",completed,60,2024-03-16,seq_034,4,64,1
job_0977,nicoleortiz,Database Backup,"encryption,backup,database",failed,180,2024-03-16,seq_007,8,16,0
job_0039,hannahfoster,Model Evaluation,"ml,evaluation,api",completed,240,2024-03-16,seq_098,4,8,1
job_0302,lreid,Database Backup,"geospatial,backup,database",completed,60,2024-03-16,seq_095,4,64,0
job_0703,danieljones,Model Evaluation,"ml,evaluation,deployment",completed,120,2024-03-16,seq_048,2,32,1
job_0024,lreid,Database Backup,"backup,forecasting,encryption,image,database",failed,240,2024-03-16,seq_147,2,32,2
job_0585,michaelpatterson,ML Model Training,"ml,training,streaming,testing,nlp,gpu",running,180,2024-03-16,seq_028,2,64,1
job_0666,danieljones,Log Analysis,"image,logs,indexing,monitoring",failed,120,2024-03-16,seq_021,4,32,4
job_0512,christopher96,Report Generation,"report,compression,encryption,visualization,cloud",completed,180,2024-03-16,seq_150,2,8,1
job_0875,cbell,Web Scraping,"scraping,automation,cloud",failed,180,2024-03-16,seq_160,16,64,2
job_0141,burkeraymond,Video Rendering,"video,rendering,geospatial,llm,gpu",running,60,2024-03-16,seq_074,16,64,4
job_0613,hannahfoster,Report Generation,"encryption,report,visualization",failed,120,2024-03-16,seq_044,2,8,0
job_0060,hannahfoster,Log Analysis,"encryption,pipeline,logs,monitoring",failed,120,2024-03-16,seq_185,4,16,2
job_0151,cbell,Web Scraping,"streaming,scraping,automation",running,180,2024-03-16,seq_159,2,8,1
job_0414,cory15,Web Scraping,"scraping,automation,cloud",completed,30,2024-03-16,seq_068,8,8,2
job_0500,gmitchell,Log Analysis,"testing,logs,monitoring",failed,120,2024-03-16,seq_051,2,32,4
job_0044,michaelpatterson,Database Backup,"backup,testing,api,pipeline,database",completed,240,2024-03-16,seq_130,2,16,1
job_0713,joshualuna,Report Generation,"deployment,report,visualization",completed,180,2024-03-16,seq_040,4,16,0
job_0717,ian60,Database Backup,"backup,image,geospatial,cloud,database",failed,120,2024-03-16,seq_025,4,32,2
job_0383,lreid,ML Model Training,"ml,training,gpu,nlp",completed,240,2024-03-16,seq_060,4,64,2
job_0804,parsonsmackenzie,ETL Job,"compression,etl,data pipeline,benchmarking,api",completed,240,2024-03-16,seq_183,16,8,2
job_0941,joshualuna,Data Preprocessing,"nlp,data,llm,preprocessing",completed,30,2024-03-16,seq_076,16,64,0
job_0568,hannahfoster,Model Evaluation,"ml,evaluation,nlp",completed,120,2024-03-16,seq_003,4,32,2
job_0638,gmitchell,Data Preprocessing,"data,compression,preprocessing,testing,indexing",failed,180,2024-03-16,seq_127,16,16,4
job_0177,ian60,Report Generation,"testing,image,report,visualization",completed,30,2024-03-16,seq_153,8,32,0
job_0955,cory15,Database Backup,"backup,compression,database",completed,240,2024-03-16,seq_059,16,32,0
job_0257,wongkenneth,Data Preprocessing,"pipeline,data,preprocessing",failed,60,2024-03-16,seq_135,16,32,2
job_0377,morganlinda,Model Evaluation,"ml,streaming,evaluation,compression",completed,30,2024-03-16,seq_142,4,32,1
job_0132,michaelpatterson,Report Generation,"image,report,api,visualization",running,180,2024-03-16,seq_150,2,16,0
job_0814,cbell,Model Evaluation,"ml,evaluation,testing,nlp,indexing",completed,120,2024-03-16,seq_190,16,32,0
job_0116,cbell,Data Preprocessing,"data,api,preprocessing",completed,60,2024-03-16,seq_162,2,8,1
job_1000,lreid,Security Scan,"security,benchmarking,scan,llm",completed,240,2024-03-16,seq_016,2,8,0
job_0579,nicoleortiz,Web Scraping,"streaming,scraping,automation",failed,180,2024-03-16,seq_119,8,16,4
job_0326,cory15,Log Analysis,"deployment,streaming,logs,monitoring",running,120,2024-03-16,seq_146,2,8,1
job_0558,cameronstephen,Video Rendering,"rendering,gpu,api,video",pending,180,2024-03-16,seq_179,16,8,1
job_0620,cameronstephen,Model Evaluation,"ml,evaluation,compression,nlp",running,30,2024-03-16,seq_149,4,8,4
job_0912,michaelpatterson,Model Evaluation,"ml,evaluation,indexing",failed,240,2024-03-16,seq_083,16,8,0
job_0911,jrusso,Log Analysis,"logs,cloud,monitoring",failed,180,2024-03-16,seq_154,8,32,4
job_0615,joshualuna,Security Scan,"encryption,security,scan,api",completed,120,2024-03-16,seq_010,8,16,1
job_0683,owilliams,ETL Job,"etl,streaming,data pipeline",completed,180,2024-03-16,seq_172,8,16,2
job_0516,cory15,ETL Job,"etl,indexing,data pipeline",failed,60,2024-03-16,seq_175,2,32,0
job_0575,burkeraymond,Video Rendering,"rendering,encryption,gpu,video",completed,240,2024-03-16,seq_083,8,32,4
job_0342,gmitchell,Report Generation,"indexing,report,compression,visualization",completed,180,2024-03-16,seq_139,4,8,0
job_0291,cory15,Report Generation,"report,compression,image,streaming,visualization",pending,180,2024-03-16,seq_126,8,64,2
job_0486,wongkenneth,ML Model Training,"ml,training,geospatial,deployment,benchmarking,gpu",completed,180,2024-03-16,seq_111,4,16,2
job_0204,michaelpatterson,Video Rendering,"compression,video,rendering,llm,gpu",completed,30,2024-03-16,seq_161,16,16,1
job_0525,gmitchell,Log Analysis,"logs,monitoring,encryption,testing,benchmarking",completed,30,2024-03-16,seq_113,2,16,2
job_0779,owilliams,Report Generation,"pipeline,report,visualization",failed,240,2024-03-16,seq_148,2,8,1
job_0594,cbell,ETL Job,"etl,forecasting,data pipeline",completed,180,2024-03-16,seq_063,2,16,1
job_0426,joshualuna,ETL Job,"etl,encryption,data pipeline,api,cloud",completed,180,2024-03-16,seq_124,16,32,2
job_0184,clong,Web Scraping,"compression,automation,geospatial,nlp,scraping",completed,180,2024-03-16,seq_166,2,64,4
job_0008,michaelpatterson,Security Scan,"security,scan,geospatial,api",completed,240,2024-03-16,seq_195,8,64,2
job_0010,danieljones,Log Analysis,"nlp,benchmarking,logs,monitoring",completed,60,2024-03-16,seq_084,4,8,4
job_0534,jrusso,Report Generation,"report,api,visualization,cloud,indexing",running,240,2024-03-16,seq_018,8,16,4
job_0250,ian60,ETL Job,"etl,data pipeline,llm,api,indexing",running,240,2024-03-16,seq_148,2,16,2
job_0155,christopher96,Database Backup,"deployment,benchmarking,backup,database",failed,180,2024-03-16,seq_199,2,16,2
job_0845,gmitchell,ML Model Training,"ml,training,encryption,gpu",completed,60,2024-03-16,seq_140,8,16,4
job_0339,clong,Video Rendering,"rendering,indexing,gpu,video",completed,30,2024-03-16,seq_104,4,32,4
job_0619,owilliams,ML Model Training,"ml,pipeline,training,gpu",completed,120,2024-03-16,seq_049,4,16,1
job_0925,cory15,Web Scraping,"benchmarking,scraping,automation",completed,30,2024-03-16,seq_124,4,32,0
job_0285,christopher96,Web Scraping,"testing,scraping,automation",completed,180,2024-03-16,seq_007,2,32,1
job_0983,gateschristopher,Data Preprocessing,"image,data,api,preprocessing",completed,120,2024-03-16,seq_150,4,16,2
job_0753,cbell,Report Generation,"report,compression,visualization",completed,120,2024-03-16,seq_150,8,32,1
job_0809,wongkenneth,Security Scan,"geospatial,scan,security,pipeline,indexing",completed,240,2024-03-16,seq_137,4,64,4
job_0657,gmitchell,Log Analysis,"testing,benchmarking,logs,monitoring",completed,60,2024-03-16,seq_002,2,8,2
job_0822,michaelpatterson,Security Scan,"geospatial,streaming,scan,cloud,security",completed,120,2024-03-16,seq_142,4,64,2
job_0843,michaelpatterson,Security Scan,"deployment,security,benchmarking,scan",completed,120,2024-03-16,seq_187,8,8,1
job_0776,ian60,Log Analysis,"forecasting,logs,monitoring",completed,180,2024-03-16,seq_156,2,8,2
job_0200,ian60,Security Scan,"geospatial,scan,llm,cloud,security",completed,60,2024-03-16,seq_005,4,8,4
job_0952,gmitchell,ETL Job,"etl,pipeline,data pipeline",running,120,2024-03-16,seq_003,4,8,1
job_0732,gateschristopher,Web Scraping,"testing,scraping,automation",pending,60,2024-03-16,seq_199,8,8,4
job_0011,burkeraymond,Data Preprocessing,"geospatial,testing,data,preprocessing",completed,120,2024-03-16,seq_047,2,8,2
job_0390,parsonsmackenzie,Web Scraping,"nlp,scraping,automation,cloud",completed,120,2024-03-16,seq_200,16,8,2
job_0193,gateschristopher,Log Analysis,"logs,monitoring,encryption,api,pipeline",completed,60,2024-03-16,seq_146,4,8,0
job_0535,jrusso,Security Scan,"security,benchmarking,scan,api",running,30,2024-03-16,seq_047,8,64,1
job_0966,clong,Video Rendering,"video,rendering,streaming,nlp,pipeline,gpu",completed,60,2024-03-16,seq_043,4,64,4
job_0520,wongkenneth,Data Preprocessing,"forecasting,data,cloud,preprocessing",failed,120,2024-03-16,seq_073,8,64,4
job_0442,danieljones,Log Analysis,"deployment,image,logs,monitoring",completed,30,2024-03-16,seq_167,2,32,0
job_0333,morganlinda,Video Rendering,"rendering,image,gpu,video",running,180,2024-03-16,seq_145,2,64,4
job_0797,ian60,Report Generation,"report,geospatial,testing,visualization,nlp",failed,240,2024-03-16,seq_094,2,32,4
job_0923,cbell,ETL Job,"etl,indexing,data pipeline",completed,240,2024-03-16,seq_158,16,16,0
job_0473,nicoleortiz,Database Backup,"nlp,backup,compression,database",completed,60,2024-03-16,seq_026,8,8,1
job_0553,gateschristopher,Database Backup,"indexing,backup,llm,database",completed,180,2024-03-16,seq_078,2,32,4
job_0898,hannahfoster,Video Rendering,"video,forecasting,rendering,image,testing,gpu",completed,60,2024-03-16,seq_172,8,16,2
job_0315,christopher96,Report Generation,"report,geospatial,streaming,llm,visualization",running,120,2024-03-16,seq_192,8,8,0
job_0470,cameronstephen,Log Analysis,"streaming,logs,monitoring",failed,240,2024-03-16,seq_128,8,32,0
job_0617,hannahfoster,Database Backup,"streaming,backup,database",running,120,2024-03-16,seq_107,8,64,0
job_0007,ian60,Report Generation,"indexing,report,llm,visualization",completed,30,2024-03-16,seq_007,8,8,1
job_0331,owilliams,Web Scraping,"automation,forecasting,image,benchmarking,scraping",completed,30,2024-03-16,seq_142,16,16,4
job_0230,cameronstephen,ML Model Training,"ml,forecasting,training,gpu",completed,240,2024-03-16,seq_051,16,8,1
job_0083,danieljones,Log Analysis,"streaming,logs,indexing,monitoring",completed,180,2024-03-16,seq_063,8,16,1
job_0740,michaelpatterson,Database Backup,"image,benchmarking,backup,database",completed,180,2024-03-16,seq_096,8,64,1
job_0180,lreid,Model Evaluation,"ml,forecasting,evaluation",running,180,2024-03-16,seq_135,2,16,1
job_0025,christopher96,Log Analysis,"logs,geospatial,indexing,monitoring",completed,60,2024-03-16,seq_144,8,8,2
job_0542,clong,Web Scraping,"nlp,scraping,automation",completed,120,2024-03-16,seq_069,16,8,0
job_0352,hannahfoster,Security Scan,"deployment,security,image,scan",completed,180,2024-03-16,seq_158,2,64,1
job_0360,owilliams,Report Generation,"image,report,visualization",completed,30,2024-03-16,seq_061,8,16,2
job_0969,ian60,Report Generation,"report,forecasting,geospatial,visualization,cloud",completed,240,2024-03-16,seq_143,4,32,1
job_0495,parsonsmackenzie,Security Scan,"testing,security,pipeline,scan",completed,60,2024-03-16,seq_044,2,8,4
job_0463,joshualuna,ETL Job,"etl,forecasting,indexing,data pipeline",completed,30,2024-03-16,seq_083,16,16,0
job_0164,clong,Model Evaluation,"ml,evaluation,compression,cloud,nlp",completed,180,2024-03-16,seq_198,2,16,0
job_0602,burkeraymond,Security Scan,"security,scan,streaming",completed,60,2024-03-16,seq_173,4,64,4
job_0372,michaelpatterson,Data Preprocessing,"nlp,data,preprocessing",completed,180,2024-03-16,seq_048,8,64,1
